date,team,rank,points
1997-06-18,Luxembourg,131,0.0
1997-06-18,Jordan,132,0.0
1997-06-18,St Kitts and Nevis,133,0.0
1997-06-18,Sri Lanka,134,0.0
1997-06-18,Yemen,135,0.0
1997-06-18,Kazakhstan,136,0.0
1997-06-18,Bangladesh,137,0.0
1997-06-18,Dominica,138,0.0
1997-06-18,St Lucia,139,0.0
1997-06-18,Solomon Islands,140,0.0
1997-06-18,Gambia,141,0.0
1997-06-18,Dominican Republic,142,0.0
1997-06-18,Niger,143,0.0
1997-06-18,Suriname,144,0.0
1997-06-18,Guinea-Bissau,145,0.0
1997-06-18,Kyrgyz Republic,146,0.0
1997-06-18,Burundi,147,0.0
1997-06-18,Mauritius,148,0.0
1997-06-18,Madagascar,149,0.0
1997-06-18,Nepal,150,0.0
1997-06-18,Laos,151,0.0
1997-06-18,Chinese Taipei,152,0.0
1997-06-18,Netherlands Antilles,153,0.0
1997-06-18,Lesotho,154,0.0
1997-06-18,Korea DPR,155,0.0
1997-06-18,Cayman Islands,156,0.0
1997-06-18,Fiji,157,0.0
1997-06-18,Antigua and Barbuda,158,0.0
1997-06-18,Puerto Rico,159,0.0
1997-06-18,Liechtenstein,160,0.0
1997-06-18,Botswana,161,0.0
1997-06-18,Papua New Guinea,162,0.0
1997-06-18,Cape Verde Islands,163,0.0
1997-06-18,San Marino,164,0.0
1997-06-18,Guyana,165,0.0
1997-06-18,Swaziland,166,0.0
1997-06-18,Bermuda,167,0.0
1997-06-18,Rwanda,168,0.0
1997-06-18,Tonga,169,0.0
1997-06-18,Philippines,170,0.0
1997-06-18,Tahiti,171,0.0
1997-06-18,Macau,172,0.0
1997-06-18,Pakistan,173,0.0
1997-06-18,Aruba,174,0.0
1997-06-18,Brunei Darussalam,175,0.0
1997-06-18,Belize,176,0.0
1997-06-18,Seychelles,177,0.0
1997-06-18,British Virgin Islands,178,0.0
1997-06-18,Maldives,179,0.0
1997-06-18,Samoa,180,0.0
1997-06-18,Nicaragua,181,0.0
1997-06-18,Cambodia,182,0.0
1997-06-18,Vanuatu,183,0.0
1997-06-18,Somalia,184,0.0
1997-06-18,Central African Republic,185,0.0
1997-06-18,Libya,186,0.0
1997-06-18,Djibouti,187,0.0
1997-06-18,Andorra,188,0.0
1997-06-18,Anguilla,189,0.0
1997-06-18,Chad,190,0.0
1997-06-18,Cook Islands,191,0.0
1997-06-18,Guam,192,0.0
1997-07-16,Brazil,1,0.0
1997-07-16,Spain,2,0.0
1997-07-16,Denmark,3,0.0
1997-07-16,Romania,4,0.0
1997-07-16,Germany,5,0.0
1997-07-16,Netherlands,6,0.0
1997-07-16,Russia,7,0.0
1997-07-16,England,8,0.0
1997-07-16,Italy,9,0.0
1997-07-16,Mexico,10,0.0
1997-07-16,France,11,0.0
1997-07-16,Colombia,12,0.0
1997-07-16,Argentina,13,0.0
1997-07-16,Czech Republic,14,0.0
1997-07-16,Morocco,15,0.0
1997-07-16,Norway,16,0.0
1997-07-16,Japan,17,0.0
1997-07-16,Bolivia,18,0.0
1997-07-16,Zambia,19,0.0
1997-07-16,Bulgaria,20,0.0
1997-07-16,Slovakia,21,0.0
1997-07-16,South Africa,22,0.0
1997-07-16,Paraguay,23,0.0
1997-07-16,Scotland,24,0.0
1997-07-16,Sweden,25,0.0
1997-07-16,United States,26,0.0
1997-07-16,Chile,27,0.0
1997-07-16,Tunisia,28,0.0
1997-07-16,Portugal,29,0.0
1997-07-16,Ecuador,30,0.0
1997-07-16,Australia,31,0.0
1997-07-16,Croatia,32,0.0
1997-07-16,Saudi Arabia,33,0.0
1997-07-16,South Korea,34,0.0
1997-07-16,Peru,35,0.0
1997-07-16,Belgium,36,0.0
1997-07-16,Yugoslavia,37,0.0
1997-07-16,Egypt,38,0.0
1997-07-16,Jamaica,39,0.0
1997-07-16,Greece,40,0.0
1997-07-16,Austria,41,0.0
1997-07-16,Ghana,42,0.0
1997-07-16,Turkey,43,0.0
1997-07-16,Uruguay,44,0.0
1997-07-16,Ivory Coast,45,0.0
1997-07-16,Cameroon,46,0.0
1997-07-16,Canada,47,0.0
1997-07-16,Honduras,48,0.0
1997-07-16,Ukraine,49,0.0
1997-07-16,Israel,50,0.0
1997-07-16,Poland,51,0.0
1997-07-16,Kuwait,52,0.0
1997-07-16,Republic of Ireland,53,0.0
1997-07-16,Costa Rica,54,0.0
1997-07-16,Lithuania,55,0.0
1997-07-16,China PR,56,0.0
1997-07-16,Iran,57,0.0
1997-07-16,Nigeria,58,0.0
1997-07-16,Angola,59,0.0
1997-07-16,Algeria,60,0.0
1997-07-16,Gabon,61,0.0
1997-07-16,Zimbabwe,62,0.0
1997-07-16,Switzerland,63,0.0
1997-07-16,Guinea,64,0.0
1997-07-16,Senegal,65,0.0
1997-07-16,United Arab Emirates,66,0.0
1997-07-16,Thailand,67,0.0
1997-07-16,Finland,68,0.0
1997-07-16,Northern Ireland,69,0.0
1997-07-16,Mali,70,0.0
1997-07-16,Hungary,71,0.0
1997-07-16,Mozambique,72,0.0
1997-07-16,El Salvador,73,0.0
1997-07-16,Trinidad and Tobago,74,0.0
1997-07-16,Latvia,75,0.0
1997-07-16,Iraq,76,0.0
1997-07-16,Togo,77,0.0
1997-07-16,FYR Macedonia,78,0.0
1997-07-16,Zaire,79,0.0
1997-07-16,Namibia,80,0.0
1997-07-16,Qatar,81,0.0
1997-07-16,Oman,82,0.0
1997-07-16,Uzbekistan,83,0.0
1997-07-16,Cyprus,84,0.0
1997-07-16,Uganda,85,0.0
1997-07-16,Sierra Leone,86,0.0
1997-07-16,Iceland,87,0.0
1997-07-16,Malawi,88,0.0
1997-07-16,Malaysia,89,0.0
1997-07-16,Wales,90,0.0
1997-07-16,Lebanon,91,0.0
1997-07-16,Slovenia,92,0.0
1997-07-16,Guatemala,93,0.0
1997-07-16,Liberia,94,0.0
1997-07-16,Sudan,95,0.0
1997-07-16,Tanzania,96,0.0
1997-07-16,Congo,97,0.0
1997-07-16,Cuba,98,0.0
1997-07-16,Georgia,99,0.0
1997-07-16,Estonia,100,0.0
1997-07-16,Syria,101,0.0
1997-07-16,Kenya,102,0.0
1997-07-16,Belarus,103,0.0
1997-07-16,Burkina Faso,104,0.0
1997-07-16,Panama,105,0.0
1997-07-16,Venezuela,106,0.0
1997-07-16,Indonesia,107,0.0
1997-07-16,Armenia,108,0.0
1997-07-16,Singapore,109,0.0
1997-07-16,Vietnam,110,0.0
1997-07-16,Barbados,111,0.0
1997-07-16,Bahrain,112,0.0
1997-07-16,New Zealand,113,0.0
1997-07-16,Tajikistan,114,0.0
1997-07-16,Bosnia and Herzegovina,115,0.0
1997-07-16,India,116,0.0
1997-07-16,St Vincent and the Grenadines,117,0.0
1997-07-16,Ethiopia,118,0.0
1997-07-16,Myanmar,119,0.0
1997-07-16,Grenada,120,0.0
1997-07-16,Albania,121,0.0
1997-07-16,Kazakhstan,122,0.0
1997-07-16,Malta,123,0.0
1997-07-16,Moldova,124,0.0
1997-07-16,Azerbaijan,125,0.0
1997-07-16,Faroe Islands,126,0.0
1997-07-16,Hong Kong,127,0.0
1997-07-16,Yemen,128,0.0
1997-07-16,Mauritania,129,0.0
1997-07-16,Benin,130,0.0
1997-07-16,Turkmenistan,131,0.0
1997-07-16,Haiti,132,0.0
1997-07-16,Luxembourg,133,0.0
1997-07-16,Solomon Islands,134,0.0
1997-07-16,Jordan,135,0.0
1997-07-16,St Kitts and Nevis,136,0.0
1997-07-16,Sri Lanka,137,0.0
1997-07-16,Bangladesh,138,0.0
1997-07-16,Dominica,139,0.0
1997-07-16,Kyrgyz Republic,140,0.0
1997-07-16,St Lucia,141,0.0
1997-07-16,Gambia,142,0.0
1997-07-16,Fiji,143,0.0
1997-07-16,Dominican Republic,144,0.0
1997-07-16,Niger,145,0.0
1997-07-16,Suriname,146,0.0
1997-07-16,Guinea-Bissau,147,0.0
1997-07-16,Mauritius,148,0.0
1997-07-16,Burundi,149,0.0
1997-07-16,Nepal,150,0.0
1997-07-16,Laos,151,0.0
1997-07-16,Chinese Taipei,152,0.0
1997-07-16,Netherlands Antilles,153,0.0
1997-07-16,Botswana,154,0.0
1997-07-16,Lesotho,155,0.0
1997-07-16,Korea DPR,156,0.0
1997-07-16,Cayman Islands,157,0.0
1997-07-16,Macau,158,0.0
1997-07-16,Antigua and Barbuda,159,0.0
1997-07-16,Tahiti,160,0.0
1997-07-16,Madagascar,161,0.0
1997-07-16,Puerto Rico,162,0.0
1997-07-16,Liechtenstein,163,0.0
1997-07-16,Papua New Guinea,164,0.0
1997-07-16,Guyana,165,0.0
1997-07-16,Cape Verde Islands,166,0.0
1997-07-16,San Marino,167,0.0
1997-07-16,Rwanda,168,0.0
1997-07-16,Bermuda,169,0.0
1997-07-16,Swaziland,170,0.0
1997-07-16,Tonga,171,0.0
1997-07-16,Philippines,172,0.0
1997-07-16,Pakistan,173,0.0
1997-07-16,Aruba,174,0.0
1997-07-16,Brunei Darussalam,175,0.0
1997-07-16,Belize,176,0.0
1997-07-16,Seychelles,177,0.0
1997-07-16,British Virgin Islands,178,0.0
1997-07-16,Samoa,179,0.0
1997-07-16,Nicaragua,180,0.0
1997-07-16,Cambodia,181,0.0
1997-07-16,Maldives,182,0.0
1997-07-16,Vanuatu,183,0.0
1997-07-16,Somalia,184,0.0
1997-07-16,Andorra,185,0.0
1997-07-16,Central African Republic,186,0.0
1997-07-16,Libya,187,0.0
1997-07-16,Djibouti,188,0.0
1997-07-16,Anguilla,189,0.0
1997-07-16,Chad,190,0.0
1997-07-16,Guam,191,0.0
1997-07-16,Cook Islands,192,0.0
1997-08-20,Brazil,1,0.0
1997-08-20,Spain,2,0.0
1997-08-20,Denmark,3,0.0
1997-08-20,Germany,4,0.0
1997-08-20,Russia,5,0.0
1997-08-20,Netherlands,6,0.0
1997-08-20,England,7,0.0
1997-08-20,Italy,8,0.0
1997-08-20,Mexico,9,0.0
1997-08-20,Colombia,10,0.0
1997-08-20,France,11,0.0
1997-08-20,Romania,12,0.0
1997-08-20,Argentina,13,0.0
1997-08-20,Morocco,14,0.0
1997-08-20,Norway,15,0.0
1997-08-20,Czech Republic,16,0.0
1997-08-20,Japan,17,0.0
1997-08-20,Bolivia,18,0.0
1997-08-20,Zambia,19,0.0
1997-08-20,Slovakia,20,0.0
1997-08-20,Tunisia,21,0.0
1997-08-20,Bulgaria,22,0.0
1997-08-20,Chile,23,0.0
1997-08-20,South Africa,24,0.0
1997-08-20,Sweden,25,0.0
1997-08-20,Scotland,26,0.0
1997-08-20,Paraguay,27,0.0
1997-08-20,United States,28,0.0
1997-08-20,Ecuador,29,0.0
1997-08-20,Portugal,30,0.0
1997-08-20,Egypt,31,0.0
1997-08-20,Australia,32,0.0
1997-08-20,Croatia,33,0.0
1997-08-20,South Korea,34,0.0
1997-08-20,Saudi Arabia,35,0.0
1997-08-20,Peru,36,0.0
1997-08-20,Jamaica,37,0.0
1997-08-20,Belgium,38,0.0
1997-08-20,Yugoslavia,39,0.0
1997-08-20,Ivory Coast,40,0.0
1997-08-20,Ghana,41,0.0
1997-08-20,Lithuania,42,0.0
1997-08-20,Israel,43,0.0
1997-08-20,Austria,44,0.0
1997-08-20,Cameroon,45,0.0
1997-08-20,Greece,46,0.0
1997-08-20,Algeria,47,0.0
1997-08-20,Canada,48,0.0
1997-08-20,Honduras,49,0.0
1997-08-20,Uruguay,50,0.0
1997-08-20,Kuwait,51,0.0
1997-08-20,Turkey,52,0.0
1997-08-20,Poland,53,0.0
1997-08-20,Ukraine,54,0.0
1997-08-20,Republic of Ireland,55,0.0
1997-08-20,Costa Rica,56,0.0
1997-08-20,Angola,57,0.0
1997-08-20,China PR,58,0.0
1997-08-20,Nigeria,59,0.0
1997-08-20,Iran,60,0.0
1997-08-20,Trinidad and Tobago,61,0.0
1997-08-20,Gabon,62,0.0
1997-08-20,Zimbabwe,63,0.0
1997-08-20,Switzerland,64,0.0
1997-08-20,Finland,65,0.0
1997-08-20,United Arab Emirates,66,0.0
1997-08-20,Mozambique,67,0.0
1997-08-20,Thailand,68,0.0
1997-08-20,Guinea,69,0.0
1997-08-20,Senegal,70,0.0
1997-08-20,Northern Ireland,71,0.0
1997-08-20,Hungary,72,0.0
1997-08-20,El Salvador,73,0.0
1997-08-20,Latvia,74,0.0
1997-08-20,Mali,75,0.0
1997-08-20,Togo,76,0.0
1997-08-20,Zaire,77,0.0
1997-08-20,Iraq,78,0.0
1997-08-20,FYR Macedonia,79,0.0
1997-08-20,Namibia,80,0.0
1997-08-20,Qatar,81,0.0
1997-08-20,Oman,82,0.0
1997-08-20,Uzbekistan,83,0.0
1997-08-20,Cyprus,84,0.0
1997-08-20,Liberia,85,0.0
1997-08-20,Sierra Leone,86,0.0
1997-08-20,Lebanon,87,0.0
1997-08-20,Iceland,88,0.0
1997-08-20,Malawi,89,0.0
1997-08-20,Malaysia,90,0.0
1997-08-20,Wales,91,0.0
1997-08-20,Uganda,92,0.0
1997-08-20,Guatemala,93,0.0
1997-08-20,Tanzania,94,0.0
1997-08-20,Slovenia,95,0.0
1997-08-20,Sudan,96,0.0
1997-08-20,Cuba,97,0.0
1997-08-20,Congo,98,0.0
1997-08-20,Georgia,99,0.0
1997-08-20,Syria,100,0.0
1997-08-20,Estonia,101,0.0
1997-08-20,Kenya,102,0.0
1997-08-20,Belarus,103,0.0
1997-08-20,Burkina Faso,104,0.0
1997-08-20,Grenada,105,0.0
1997-08-20,Barbados,106,0.0
1997-08-20,Indonesia,107,0.0
1997-08-20,Armenia,108,0.0
1997-08-20,Venezuela,109,0.0
1997-08-20,Panama,110,0.0
1997-08-20,Singapore,111,0.0
1997-08-20,Bahrain,112,0.0
1997-08-20,New Zealand,113,0.0
1997-08-20,Vietnam,114,0.0
1997-08-20,Faroe Islands,115,0.0
1997-08-20,Tajikistan,116,0.0
1997-08-20,Bosnia and Herzegovina,117,0.0
1997-08-20,India,118,0.0
1997-08-20,St Vincent and the Grenadines,119,0.0
1997-08-20,Myanmar,120,0.0
1997-08-20,Ethiopia,121,0.0
1997-08-20,Kazakhstan,122,0.0
1997-08-20,Jordan,123,0.0
1997-08-20,Albania,124,0.0
1997-08-20,Malta,125,0.0
1997-08-20,Azerbaijan,126,0.0
1997-08-20,Moldova,127,0.0
1997-08-20,St Kitts and Nevis,128,0.0
1997-08-20,Hong Kong,129,0.0
1997-08-20,Yemen,130,0.0
1997-08-20,Mauritania,131,0.0
1997-08-20,Turkmenistan,132,0.0
1997-08-20,Haiti,133,0.0
1997-08-20,Solomon Islands,134,0.0
1997-08-20,Luxembourg,135,0.0
1997-08-20,Benin,136,0.0
1997-08-20,Sri Lanka,137,0.0
1997-08-20,Bangladesh,138,0.0
1997-08-20,Dominica,139,0.0
1997-08-20,Kyrgyz Republic,140,0.0
1997-08-20,St Lucia,141,0.0
1997-08-20,Gambia,142,0.0
1997-08-20,Dominican Republic,143,0.0
1997-08-20,Fiji,144,0.0
1997-08-20,Niger,145,0.0
1997-08-20,Suriname,146,0.0
1997-08-20,Mauritius,147,0.0
1997-08-20,Guinea-Bissau,148,0.0
1997-08-20,Burundi,149,0.0
1997-08-20,Laos,150,0.0
1997-08-20,Nepal,151,0.0
1997-08-20,Chinese Taipei,152,0.0
1997-08-20,Netherlands Antilles,153,0.0
1997-08-20,Lesotho,154,0.0
1997-08-20,Antigua and Barbuda,155,0.0
1997-08-20,Korea DPR,156,0.0
1997-08-20,Cayman Islands,157,0.0
1997-08-20,Macau,158,0.0
1997-08-20,Tahiti,159,0.0
1997-08-20,Botswana,160,0.0
1997-08-20,Madagascar,161,0.0
1997-08-20,Liechtenstein,162,0.0
1997-08-20,Puerto Rico,163,0.0
1997-08-20,Papua New Guinea,164,0.0
1997-08-20,Guyana,165,0.0
1997-08-20,Cape Verde Islands,166,0.0
1997-08-20,San Marino,167,0.0
1997-08-20,Rwanda,168,0.0
1997-08-20,Swaziland,169,0.0
1997-08-20,Tonga,170,0.0
1997-08-20,Bermuda,171,0.0
1997-08-20,Libya,172,0.0
1997-08-20,Philippines,173,0.0
1997-08-20,Pakistan,174,0.0
1997-08-20,Aruba,175,0.0
1997-08-20,Brunei Darussalam,176,0.0
1997-08-20,Belize,177,0.0
1997-08-20,British Virgin Islands,178,0.0
1997-08-20,Seychelles,179,0.0
1997-08-20,Samoa,180,0.0
1997-08-20,Nicaragua,181,0.0
1997-08-20,Cambodia,182,0.0
1997-08-20,Maldives,183,0.0
1997-08-20,Vanuatu,184,0.0
1997-08-20,Somalia,185,0.0
1997-08-20,Andorra,186,0.0
1997-08-20,Central African Republic,187,0.0
1997-08-20,Djibouti,188,0.0
1997-08-20,Anguilla,189,0.0
1997-08-20,Chad,190,0.0
1997-08-20,Cook Islands,191,0.0
1997-08-20,Guam,192,0.0
1997-09-17,Brazil,1,0.0
1997-09-17,Germany,2,0.0
1997-09-17,Romania,3,0.0
1997-09-17,Netherlands,4,0.0
1997-09-17,Denmark,5,0.0
1997-09-17,Spain,6,0.0
1997-09-17,England,7,0.0
1997-09-17,Norway,8,0.0
1997-09-17,Colombia,9,0.0
1997-09-17,Argentina,10,0.0
1997-09-17,Mexico,11,0.0
1997-09-17,Italy,12,0.0
1997-09-17,Bulgaria,13,0.0
1997-09-17,Czech Republic,14,0.0
1997-09-17,Morocco,15,0.0
1997-09-17,Russia,16,0.0
1997-09-17,France,17,0.0
1997-09-17,Japan,18,0.0
1997-09-17,Zambia,19,0.0
1997-09-17,Tunisia,20,0.0
1997-09-17,Sweden,21,0.0
1997-09-17,Slovakia,22,0.0
1997-09-17,Bolivia,23,0.0
1997-09-17,Portugal,24,0.0
1997-09-17,South Africa,25,0.0
1997-09-17,Austria,26,0.0
1997-09-17,Scotland,27,0.0
1997-09-17,Paraguay,28,0.0
1997-09-17,Chile,29,0.0
1997-09-17,Ecuador,30,0.0
1997-09-17,Egypt,31,0.0
1997-09-17,United States,32,0.0
1997-09-17,Croatia,33,0.0
1997-09-17,Peru,34,0.0
1997-09-17,South Korea,35,0.0
1997-09-17,Australia,36,0.0
1997-09-17,Yugoslavia,37,0.0
1997-09-17,Saudi Arabia,38,0.0
1997-09-17,Turkey,39,0.0
1997-09-17,Jamaica,40,0.0
1997-09-17,Greece,41,0.0
1997-09-17,Republic of Ireland,42,0.0
1997-09-17,Lithuania,43,0.0
1997-09-17,Cameroon,44,0.0
1997-09-17,Ghana,45,0.0
1997-09-17,Ivory Coast,46,0.0
1997-09-17,Uruguay,47,0.0
1997-09-17,Belgium,48,0.0
1997-09-17,Kuwait,49,0.0
1997-09-17,Poland,50,0.0
1997-09-17,Algeria,51,0.0
1997-09-17,Ukraine,52,0.0
1997-09-17,Iran,53,0.0
1997-09-17,Israel,54,0.0
1997-09-17,Costa Rica,55,0.0
1997-09-17,Angola,56,0.0
1997-09-17,Honduras,57,0.0
1997-09-17,China PR,58,0.0
1997-09-17,Canada,59,0.0
1997-09-17,Trinidad and Tobago,60,0.0
1997-09-17,Finland,61,0.0
1997-09-17,Gabon,62,0.0
1997-09-17,Nigeria,63,0.0
1997-09-17,Guinea,64,0.0
1997-09-17,Switzerland,65,0.0
1997-09-17,Zimbabwe,66,0.0
1997-09-17,United Arab Emirates,67,0.0
1997-09-17,Mozambique,68,0.0
1997-09-17,Latvia,69,0.0
1997-09-17,Thailand,70,0.0
1997-09-17,Hungary,71,0.0
1997-09-17,Northern Ireland,72,0.0
1997-09-17,El Salvador,73,0.0
1997-09-17,Senegal,74,0.0
1997-09-17,Iraq,75,0.0
1997-09-17,Togo,76,0.0
1997-09-17,Mali,77,0.0
1997-09-17,Zaire,78,0.0
1997-09-17,Sierra Leone,79,0.0
1997-09-17,FYR Macedonia,80,0.0
1997-09-17,Cyprus,81,0.0
1997-09-17,Uzbekistan,82,0.0
1997-09-17,Iceland,83,0.0
1997-09-17,Namibia,84,0.0
1997-09-17,Qatar,85,0.0
1997-09-17,Oman,86,0.0
1997-09-17,Lebanon,87,0.0
1997-09-17,Malaysia,88,0.0
1997-09-17,Malawi,89,0.0
1997-09-17,Guatemala,90,0.0
1997-09-17,Liberia,91,0.0
1997-09-17,Slovenia,92,0.0
1997-09-17,Tanzania,93,0.0
1997-09-17,Georgia,94,0.0
1997-09-17,Uganda,95,0.0
1997-09-17,Congo,96,0.0
1997-09-17,Syria,97,0.0
1997-09-17,Wales,98,0.0
1997-09-17,Kenya,99,0.0
1997-09-17,Sudan,100,0.0
1997-09-17,Cuba,101,0.0
1997-09-17,Estonia,102,0.0
1997-09-17,Bosnia and Herzegovina,103,0.0
1997-09-17,Armenia,104,0.0
1997-09-17,Burkina Faso,105,0.0
1997-09-17,Belarus,106,0.0
1997-09-17,Grenada,107,0.0
1997-09-17,Barbados,108,0.0
1997-09-17,Indonesia,109,0.0
1997-09-17,Venezuela,110,0.0
1997-09-17,Panama,111,0.0
1997-09-17,Singapore,112,0.0
1997-09-17,Bahrain,113,0.0
1997-09-17,Tajikistan,114,0.0
1997-09-17,New Zealand,115,0.0
1997-09-17,Albania,116,0.0
1997-09-17,Faroe Islands,117,0.0
1997-09-17,St Vincent and the Grenadines,118,0.0
1997-09-17,India,119,0.0
1997-09-17,Vietnam,120,0.0
1997-09-17,Kazakhstan,121,0.0
1997-09-17,Azerbaijan,122,0.0
1997-09-17,Jordan,123,0.0
1997-09-17,Ethiopia,124,0.0
1997-09-17,Moldova,125,0.0
1997-09-17,Myanmar,126,0.0
1997-09-17,Malta,127,0.0
1997-09-17,St Kitts and Nevis,128,0.0
1997-09-17,Yemen,129,0.0
1997-09-17,Hong Kong,130,0.0
1997-09-17,Solomon Islands,131,0.0
1997-09-17,Mauritania,132,0.0
1997-09-17,Turkmenistan,133,0.0
1997-09-17,Haiti,134,0.0
1997-09-17,Luxembourg,135,0.0
1997-09-17,Benin,136,0.0
1997-09-17,Sri Lanka,137,0.0
1997-09-17,Dominica,138,0.0
1997-09-17,Kyrgyz Republic,139,0.0
1997-09-17,Bangladesh,140,0.0
1997-09-17,St Lucia,141,0.0
1997-09-17,Gambia,142,0.0
1997-09-17,Dominican Republic,143,0.0
1997-09-17,Fiji,144,0.0
1997-09-17,Suriname,145,0.0
1997-09-17,Niger,146,0.0
1997-09-17,Guinea-Bissau,147,0.0
1997-09-17,Mauritius,148,0.0
1997-09-17,Burundi,149,0.0
1997-09-17,Nepal,150,0.0
1997-09-17,Chinese Taipei,151,0.0
1997-09-17,Netherlands Antilles,152,0.0
1997-09-17,Liechtenstein,153,0.0
1997-09-17,Lesotho,154,0.0
1997-09-17,Antigua and Barbuda,155,0.0
1997-09-17,Macau,156,0.0
1997-09-17,Cayman Islands,157,0.0
1997-09-17,Korea DPR,158,0.0
1997-09-17,Tahiti,159,0.0
1997-09-17,Laos,160,0.0
1997-09-17,Botswana,161,0.0
1997-09-17,Madagascar,162,0.0
1997-09-17,Puerto Rico,163,0.0
1997-09-17,Papua New Guinea,164,0.0
1997-09-17,Guyana,165,0.0
1997-09-17,Cape Verde Islands,166,0.0
1997-09-17,San Marino,167,0.0
1997-09-17,Tonga,168,0.0
1997-09-17,Swaziland,169,0.0
1997-09-17,Rwanda,170,0.0
1997-09-17,Libya,171,0.0
1997-09-17,Bermuda,172,0.0
1997-09-17,Pakistan,173,0.0
1997-09-17,Philippines,174,0.0
1997-09-17,Aruba,175,0.0
1997-09-17,Belize,176,0.0
1997-09-17,Brunei Darussalam,177,0.0
1997-09-17,British Virgin Islands,178,0.0
1997-09-17,Cambodia,179,0.0
1997-09-17,Samoa,180,0.0
1997-09-17,Seychelles,181,0.0
1997-09-17,Nicaragua,182,0.0
1997-09-17,Maldives,183,0.0
1997-09-17,Vanuatu,184,0.0
1997-09-17,Andorra,185,0.0
1997-09-17,Somalia,186,0.0
1997-09-17,Central African Republic,187,0.0
1997-09-17,Djibouti,188,0.0
1997-09-17,Anguilla,189,0.0
1997-09-17,Chad,190,0.0
1997-09-17,Cook Islands,191,0.0
1997-09-17,Guam,192,0.0
1997-10-17,Brazil,1,0.0
1997-10-17,Spain,2,0.0
1997-10-17,Germany,3,0.0
1997-10-17,Czech Republic,4,0.0
1997-10-17,Romania,5,0.0
1997-10-17,Denmark,6,0.0
1997-10-17,England,7,0.0
1997-10-17,Netherlands,8,0.0
1997-10-17,Russia,9,0.0
1997-10-17,Mexico,10,0.0
1997-10-17,Colombia,11,0.0
1997-10-17,Norway,12,0.0
1997-10-17,Argentina,13,0.0
1997-10-17,France,14,0.0
1997-10-17,Morocco,15,0.0
1997-10-17,Italy,16,0.0
1997-10-17,Sweden,17,0.0
1997-10-17,Bulgaria,18,0.0
1997-10-17,Zambia,19,0.0
1997-10-17,Japan,20,0.0
1997-10-17,Portugal,21,0.0
1997-10-17,Bolivia,22,0.0
1997-10-17,Austria,23,0.0
1997-10-17,Tunisia,24,0.0
1997-10-17,Scotland,25,0.0
1997-10-17,South Africa,26,0.0
1997-10-17,Chile,27,0.0
1997-10-17,Paraguay,28,0.0
1997-10-17,Croatia,29,0.0
1997-10-17,Slovakia,30,0.0
1997-10-17,Ecuador,31,0.0
1997-10-17,Egypt,32,0.0
1997-10-17,Australia,33,0.0
1997-10-17,South Korea,34,0.0
1997-10-17,United States,35,0.0
1997-10-17,Yugoslavia,36,0.0
1997-10-17,Saudi Arabia,37,0.0
1997-10-17,Peru,38,0.0
1997-10-17,Turkey,39,0.0
1997-10-17,Jamaica,40,0.0
1997-10-17,Greece,41,0.0
1997-10-17,Lithuania,42,0.0
1997-10-17,Republic of Ireland,43,0.0
1997-10-17,Cameroon,44,0.0
1997-10-17,Poland,45,0.0
1997-10-17,Ivory Coast,46,0.0
1997-10-17,Kuwait,47,0.0
1997-10-17,Belgium,48,0.0
1997-10-17,Iran,49,0.0
1997-10-17,Ghana,50,0.0
1997-10-17,Ukraine,51,0.0
1997-10-17,Uruguay,52,0.0
1997-10-17,Algeria,53,0.0
1997-10-17,China PR,54,0.0
1997-10-17,Angola,55,0.0
1997-10-17,Costa Rica,56,0.0
1997-10-17,Trinidad and Tobago,57,0.0
1997-10-17,Israel,58,0.0
1997-10-17,Finland,59,0.0
1997-10-17,United Arab Emirates,60,0.0
1997-10-17,Honduras,61,0.0
1997-10-17,Canada,62,0.0
1997-10-17,Gabon,63,0.0
1997-10-17,Switzerland,64,0.0
1997-10-17,Thailand,65,0.0
1997-10-17,Guinea,66,0.0
1997-10-17,Nigeria,67,0.0
1997-10-17,Hungary,68,0.0
1997-10-17,Mozambique,69,0.0
1997-10-17,El Salvador,70,0.0
1997-10-17,Iceland,71,0.0
1997-10-17,Zimbabwe,72,0.0
1997-10-17,Latvia,73,0.0
1997-10-17,Georgia,74,0.0
1997-10-17,Northern Ireland,75,0.0
1997-10-17,Iraq,76,0.0
1997-10-17,Cyprus,77,0.0
1997-10-17,Zaire,78,0.0
1997-10-17,Togo,79,0.0
1997-10-17,Sierra Leone,80,0.0
1997-10-17,Senegal,81,0.0
1997-10-17,FYR Macedonia,82,0.0
1997-10-17,Uzbekistan,83,0.0
1997-10-17,Malaysia,84,0.0
1997-10-17,Namibia,85,0.0
1997-10-17,Mali,86,0.0
1997-10-17,Oman,87,0.0
1997-10-17,Guatemala,88,0.0
1997-10-17,Lebanon,89,0.0
1997-10-17,Slovenia,90,0.0
1997-10-17,Malawi,91,0.0
1997-10-17,Kenya,92,0.0
1997-10-17,Liberia,93,0.0
1997-10-17,Tanzania,94,0.0
1997-10-17,Uganda,95,0.0
1997-10-17,Qatar,96,0.0
1997-10-17,Congo,97,0.0
1997-10-17,Wales,98,0.0
1997-10-17,Syria,99,0.0
1997-10-17,Indonesia,100,0.0
1997-10-17,Bosnia and Herzegovina,101,0.0
1997-10-17,Estonia,102,0.0
1997-10-17,Cuba,103,0.0
1997-10-17,Sudan,104,0.0
1997-10-17,Armenia,105,0.0
